date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-01-01,17.3,12,24,,,,7,,,
2015-01-02,16.6,11,22,,,,7.1,,,
2015-01-03,17.7,13,21,,,,7.7,,,
2015-01-04,19.8,17,22,,,93,13.4,,,
2015-01-05,20.8,,,,,,,,,
2015-01-06,21.8,20,23,,,,7.6,,,
2015-01-07,17.9,17,22,,,,17.5,,,
2015-01-08,15.4,15,17,,,356,12.4,,,
2015-01-09,13.3,12,16,,,356,13.5,,,
2015-01-10,12.1,12,13,,,,8.7,,,
2015-01-11,13.2,12,15,,,,7.4,,,
2015-01-12,14.8,12,20,,,,7.6,,,
2015-01-13,14.6,9,20,,,,5.7,,,
2015-01-14,14.6,10,20,,,,7.3,,,
2015-01-15,15.3,10,21,,,,7.6,,,
2015-01-16,15.6,11,22,,,,7.4,,,
2015-01-17,16.9,11,22,,,348,7.6,,,
2015-01-18,18.3,12,23,,,,6.4,,,
2015-01-19,17.4,15,22,,,,7.9,,,
2015-01-20,17.1,13,22,,,,6.5,,,
2015-01-21,18.1,14,23,,,,7.6,,,
2015-01-22,19.2,13,24,,,,8.6,,,
2015-01-23,20.1,16,24,,,104,17.1,,,
2015-01-24,21.7,17,26,,,106,15.9,,,
2015-01-25,21.7,20,27,,,113,16.3,,,
2015-01-26,21.4,19,26,,,104,15,,,
2015-01-27,21.6,19,25,,,111,18.3,,,
2015-01-28,22.1,20,26,,,113,19.2,,,
2015-01-29,22.1,21,25,,,111,19.3,,,
2015-01-30,16.9,15,21,,,71,19.6,,,
2015-01-31,12.9,12,15,,,38,19.3,,,
2015-02-01,12.9,12,13,,,12,11.7,,,
2015-02-02,14.7,13,16,,,,7,,,
2015-02-03,16.8,15,18,,,,4.7,,,
2015-02-04,13.6,13,17,,,33,16.4,,,
2015-02-05,12.7,11,15,,,3,14.6,,,
2015-02-06,13.9,12,17,,,,6.5,,,
2015-02-07,13.9,13,15,,,,8.2,,,
2015-02-08,15.8,13,19,,,,8.8,,,
2015-02-09,15.7,13,17,,,,5.3,,,
2015-02-10,16,15,18,,,,7.7,,,
2015-02-11,15.4,14,17,,,6,11.6,,,
2015-02-12,18.7,15,22,,,,7,,,
2015-02-13,17.6,17,19,,,52,10.2,,,
2015-02-14,17.2,16,18,,,,5.3,,,
2015-02-15,20.9,17,23,,,,7.1,,,
2015-02-16,21.3,20,25,,,,8.9,,,
2015-02-17,21.2,18,23,,,,9.9,,,
2015-02-18,21.2,20,24,,,103,13.1,,,
2015-02-19,21.6,20,24,,,113,15.2,,,
2015-02-20,22.7,21,26,,,106,18.9,,,
2015-02-21,23.8,21,27,,,105,17,,,
2015-02-22,23.3,22,26,,,107,13.2,,,
2015-02-23,23.9,22,27,,,103,14.8,,,
2015-02-24,24.8,22,29,,,115,16.3,,,
2015-02-25,25.1,22,29,,,113,19.1,,,
2015-02-26,24.7,23,28,,,113,19,,,
2015-02-27,24.6,23,27,,,105,18.1,,,
2015-02-28,25.1,23,29,,,118,17.4,,,
2015-03-01,19.7,19,24,,,69,16.7,,,
2015-03-02,19.1,17,20,,,116,16.1,,,
2015-03-03,21.9,20,25,,,,13.3,,,
2015-03-04,18.8,18,20,,,57,12.4,,,
2015-03-05,19.9,18,21,,,,7.4,,,
2015-03-06,17.1,16,20,,,,13.2,,,
2015-03-07,16.3,16,17,,,41,13.2,,,
2015-03-08,19.1,16,20,,,,5.3,,,
2015-03-09,20.3,20,21,,,,7.9,,,
2015-03-10,18.9,18,21,,,39,11.8,,,
2015-03-11,16.9,16,19,,,40,16.7,,,
2015-03-12,16.1,15,17,,,35,12.6,,,
2015-03-13,17.7,15,18,,,,7.1,,,
2015-03-14,20.4,18,22,,,,8.3,,,
2015-03-15,23.3,20,25,,,,8.7,,,
2015-03-16,24.3,23,27,,,105,15.1,,,
2015-03-17,25.6,23,29,,,95,16.4,,,
2015-03-18,26.4,24,30,,,83,13.1,,,
2015-03-19,25.9,25,30,,,99,15.9,,,
2015-03-20,24.5,24,26,,,110,12.5,,,
2015-03-21,24.3,23,27,,,98,10.8,,,
2015-03-22,23.2,22,27,,,109,13.5,,,
2015-03-23,23,21,25,,,74,11.8,,,
2015-03-24,19.5,19,23,,,,12.1,,,
2015-03-25,19.7,18,21,,,,8.8,,,
2015-03-26,20.8,19,22,,,,5.9,,,
2015-03-27,22.2,20,24,,,,6.5,,,
2015-03-28,23.4,21,27,,,94,11.7,,,
2015-03-29,24.9,22,29,,,113,16.7,,,
2015-03-30,26.3,23,30,,,116,16.2,,,
2015-03-31,26.6,24,30,,,109,18.3,,,
2015-04-01,26.7,25,30,,,103,18.8,,,
2015-04-02,27.6,24,33,,,87,15.1,,,
2015-04-03,27.9,24,34,,,75,15.3,,,
2015-04-04,28.1,24,33,,,83,17.1,,,
2015-04-05,27.8,26,31,,,108,18,,,
2015-04-06,25.6,25,27,,,105,15.3,,,
2015-04-07,23.9,22,27,,,,11.5,,,
2015-04-08,18.4,17,22,,,,17.3,,,
2015-04-09,17.8,17,20,,,38,13.4,,,
2015-04-10,17.6,16,19,,,,11.6,,,
2015-04-11,20.9,17,23,,,,7,,,
2015-04-12,23.1,20,28,,,,10.1,,,
2015-04-13,23.9,17,30,,,,8.3,,,
2015-04-14,23.9,17,31,,,,11.4,,,
2015-04-15,24.8,19,29,,,108,16.6,,,
2015-04-16,24.3,21,27,,,82,11.8,,,
2015-04-17,25.9,23,28,,,118,17.6,,,
2015-04-18,27.7,25,31,,,103,13.8,,,
2015-04-19,28.6,25,34,,,75,12.8,,,
2015-04-20,29.5,26,35,,,,12.1,,,
2015-04-21,25.5,23,29,,,68,14.6,,,
2015-04-22,22.3,18,24,,,,10.7,,,
2015-04-23,21.5,21,23,,,,11.2,,,
2015-04-24,23.9,21,26,,,,9.1,,,
2015-04-25,24,23,27,,,311,10,,,
2015-04-26,25.9,21,30,,,,8.4,,,
2015-04-27,27.2,23,32,,,103,13.2,,,
2015-04-28,27.3,24,31,,,,12.5,,,
2015-04-29,28.6,25,33,,,,13.1,,,
2015-04-30,28.7,26,33,,,113,13.8,,,
2015-05-01,29.7,26,34,,,106,16.8,,,
2015-05-02,30.2,27,35,,,93,15.4,,,
2015-05-03,30,27,34,,,100,17,,,
2015-05-04,30.1,28,34,,,112,15.2,,,
2015-05-05,29.6,27,34,,,114,17.1,,,
2015-05-06,30.3,27,35,,,97,14.2,,,
2015-05-07,30.2,27,34,,,103,17.4,,,
2015-05-08,30.3,28,35,,,109,16.8,,,
2015-05-09,27.3,24,30,,,,11.1,,,
2015-05-10,29.1,26,33,,,120,15.1,,,
2015-05-11,29.7,25,34,,,81,11.9,,,
2015-05-12,27.1,25,29,,,,11.8,,,
2015-05-13,29.1,26,33,,,137,16.9,,,
2015-05-14,30.6,26,35,,,127,18.4,,,
2015-05-15,30.6,28,36,,,103,16.3,,,
2015-05-16,27.1,23,30,,,,12.8,,,
2015-05-17,28.9,26,32,,,100,14.1,,,
2015-05-18,30.9,27,36,,,94,15.1,,,
2015-05-19,30.5,28,36,,,102,11.8,,,
2015-05-20,30.3,25,36,,,,9.5,,,
2015-05-21,28.3,25,33,,,65,11.9,,,
2015-05-22,30.6,26,35,,,103,12.6,,,
2015-05-23,29.1,26,36,,,48,12.3,,,
2015-05-24,28.2,24,31,,,,10.5,,,
2015-05-25,31,27,35,,,,9.4,,,
2015-05-26,32.4,28,37,,,101,13,,,
2015-05-27,32.6,29,38,,,93,13.1,,,
2015-05-28,33.3,27,39,,,,11.9,,,
2015-05-29,33.6,,,,,,,,,
2015-05-30,32.8,29,38,,,78,13,,,
2015-05-31,29.7,24,35,,,92,13.6,,,
2015-06-01,30.1,24,37,,,105,16,,,
2015-06-02,30.7,25,35,,,111,14.6,,,
2015-06-03,29.7,25,36,,,118,12.2,,,
2015-06-04,31.7,26,36,,,104,12.5,,,
2015-06-05,26.9,26,30,,,,11.1,,,
2015-06-06,27.6,25,33,,,105,11.5,,,
2015-06-07,27.3,25,30,,,93,13.8,,,
2015-06-08,29.6,25,33,,,,9.8,,,
2015-06-09,29.9,24,36,,,,10.2,,,
2015-06-10,30.1,24,37,,,,9.9,,,
2015-06-11,28.9,26,32,,,51,9.8,,,
2015-06-12,28.4,24,31,,,,9.9,,,
2015-06-13,29.4,26,36,,,108,13.4,,,
2015-06-14,29.3,24,35,,,99,15.3,,,
2015-06-15,29.6,25,34,,,95,12.8,,,
2015-06-16,30.9,28,35,,,127,15.7,,,
2015-06-17,31.2,28,35,,,122,14.9,,,
2015-06-18,31.5,28,35,,,118,13.3,,,
2015-06-19,31,29,35,,,117,14,,,
2015-06-20,28.7,25,32,,,98,11.3,,,
2015-06-21,30.8,28,34,,,105,10.3,,,
2015-06-22,30,25,33,,,,8.1,,,
2015-06-23,30.8,27,35,,,,11.2,,,
2015-06-24,26.9,26,30,,,311,21.3,,,
2015-06-25,29.9,26,34,,,192,13,,,
2015-06-26,32.3,28,36,,,134,12.7,,,
2015-06-27,33.1,29,37,,,146,12.9,,,
2015-06-28,33.2,29,38,,,123,12.1,,,
2015-06-29,34.1,29,38,,,172,12.6,,,
2015-06-30,34.6,29,38,,,,8.8,,,
2015-07-01,34.7,30,39,,,,9.4,,,
2015-07-02,34.4,30,38,,,,9.5,,,
2015-07-03,34.6,30,38,,,,9.7,,,
2015-07-04,29.8,29,34,,,31,11.9,,,
2015-07-05,27.7,24,30,,,339,12.6,,,
2015-07-06,28.9,26,32,,,,11.4,,,
2015-07-07,29.6,27,34,,,,8.5,,,
2015-07-08,30.3,25,34,,,,8.7,,,
2015-07-09,31.1,26,35,,,,7.6,,,
2015-07-10,30.1,28,34,,,,11.1,,,
2015-07-11,27.4,24,31,,,333,11.4,,,
2015-07-12,31.8,25,36,,,,7.7,,,
2015-07-13,32.2,28,36,,,,10.2,,,
2015-07-14,32,29,36,,,,11.6,,,
2015-07-15,30.9,28,35,,,109,11.7,,,
2015-07-16,29.3,26,33,,,,11,,,
2015-07-17,29.8,27,34,,,310,10.9,,,
2015-07-18,29.7,27,33,,,,8.8,,,
2015-07-19,29.4,25,34,,,,8.7,,,
2015-07-20,29.1,26,32,,,,8.7,,,
2015-07-21,28.2,25,34,,,79,10.5,,,
2015-07-22,31.6,,,,,,,,,
2015-07-23,29.6,26,34,,,,8.2,,,
2015-07-24,28.6,26,32,,,,7.8,,,
2015-07-25,27.6,25,32,,,263,11.4,,,
2015-07-26,28,25,31,,,,8.3,,,
2015-07-27,28.3,26,32,,,,10.5,,,
2015-07-28,27.9,25,32,,,139,12.1,,,
2015-07-29,25.9,25,29,,,162,12,,,
2015-07-30,27,25,30,,,107,10.4,,,
2015-07-31,27,25,29,,,,8.1,,,
2015-08-01,24.6,23,26,,,111,11.6,,,
2015-08-02,24.8,24,26,,,97,13.5,,,
2015-08-03,25.2,24,27,,,95,16.2,,,
2015-08-04,25.8,24,27,,,105,12.5,,,
2015-08-05,27.1,25,30,,,103,12.6,,,
2015-08-06,27.8,26,31,,,,10.4,,,
2015-08-07,29.8,25,34,,,,5.6,,,
2015-08-08,30.8,26,35,,,,6.7,,,
2015-08-09,30.4,27,36,,,,7.6,,,
2015-08-10,31.1,27,36,,,,9.4,,,
2015-08-11,30.6,27,34,,,,9.4,,,
2015-08-12,30.4,27,34,,,111,12.8,,,
2015-08-13,29.3,26,32,,,87,9.7,,,
2015-08-14,31.2,27,35,,,,8.8,,,
2015-08-15,31.9,29,37,,,132,10,,,
2015-08-16,32.5,28,37,,,,10.7,,,
2015-08-17,32.9,28,37,,,130,12.2,,,
2015-08-18,32.2,28,37,,,,12.5,,,
2015-08-19,29.6,25,34,,,80,11.8,,,
2015-08-20,28.8,25,32,,,305,11.7,,,
2015-08-21,31.1,26,35,,,,7.5,,,
2015-08-22,31.4,27,36,,,,7,,,
2015-08-23,31.9,27,36,,,,5.5,,,
2015-08-24,32.1,28,36,,,82,10.2,,,
2015-08-25,31.6,29,36,,,108,13.2,,,
2015-08-26,29,26,33,,,,8.3,,,
2015-08-27,30.5,26,34,,,,8.7,,,
2015-08-28,29.3,27,32,,,125,9.7,,,
2015-08-29,27.9,26,31,,,,7.3,,,
2015-08-30,27.7,26,31,,,,8.9,,,
2015-08-31,28.4,25,32,,,,6.3,,,
2015-09-01,28.7,26,33,,,,6.7,,,
2015-09-02,28.4,26,33,,,332,10.1,,,
2015-09-03,26.3,25,29,,,,6.9,,,
2015-09-04,27.8,26,30,,,95,13.5,,,
2015-09-05,30.4,27,34,,,128,12.5,,1008.2,
2015-09-06,31.3,28,35,,,117,9.8,,1005.6,
2015-09-07,29.5,28,32,,,72,8.9,,1004.9,
2015-09-08,26.2,23,29,,,,8.4,,,
2015-09-09,26.8,26,30,,,68,9.4,,1010.4,
2015-09-10,28.2,25,32,,,344,6.8,,1011.6,
2015-09-11,29.7,26,33,,,,6.8,,,
2015-09-12,28.1,27,32,,,31,9.3,,1011.9,
2015-09-13,24.8,24,27,,,31,12.8,,1013.9,
2015-09-14,27.6,23,31,,,8,9.4,,1011.1,
2015-09-15,25.4,25,27,,,325,10.5,,1010,
2015-09-16,27.7,25,31,,,11,11.3,,1009.2,
2015-09-17,27.3,26,30,,,50,16.2,,1011.2,
2015-09-18,25.6,24,28,,,,8.7,,1013.4,
2015-09-19,29.3,25,34,,,99,8.7,,1010.3,
2015-09-20,29.1,27,33,,,95,10.3,,1007.3,
2015-09-21,26.4,25,30,,,82,12.7,,1005.8,
2015-09-22,26.1,25,29,,,62,12.7,,1006.6,
2015-09-23,28.2,26,31,,,84,12.4,,1006.5,
2015-09-24,29.9,27,35,,,120,13,,1003.9,
2015-09-25,30.4,27,35,,,99,11,,1003.2,
2015-09-26,28.3,28,31,,,15,10.6,,1006,
2015-09-27,29.9,27,34,,,,8,,1007.6,
2015-09-28,30.4,27,34,,,98,8.1,,1007.8,
2015-09-29,30.6,27,35,,,,6.7,,1007.9,
2015-09-30,30.1,25,34,,,100,10,,1010.5,
2015-10-01,28.9,24,34,,,34,9.9,,,
2015-10-02,28.2,24,32,,,,10.5,,1011.8,
2015-10-03,28.9,26,32,,,,7.1,,1011.3,
2015-10-04,29.1,25,32,,,334,12.3,,1010.1,
2015-10-05,26.6,24,31,,,31,10.3,,1011.1,
2015-10-06,27.7,24,31,,,,9,,1012.2,
2015-10-07,29.2,26,34,,,103,9.8,,1011.8,
2015-10-08,26.2,24,29,,,18,12.6,,1011.7,
2015-10-09,22.9,21,27,,,7,12.5,,1011.9,
2015-10-10,20.5,19,21,,,350,11.8,,1015.8,
2015-10-11,22.9,21,25,,,348,9.2,,1019.5,
2015-10-12,22.4,20,26,,,16,8.5,,1019.8,
2015-10-13,23.6,21,28,,,357,8.3,,977.5,
2015-10-14,24.3,20,28,,,292,7.2,,1017.7,
2015-10-15,26.8,22,31,,,,5.3,,1015.4,
2015-10-16,27.2,23,31,,,,6.7,,1013.9,
2015-10-17,27.3,23,32,,,,6.3,,1013.4,
2015-10-18,26.9,23,32,,,,5.6,,1013.2,
2015-10-19,27.1,22,33,,,,6.1,,1011.2,
2015-10-20,27.4,23,32,,,,5.9,,1009.3,
2015-10-21,27.4,24,31,,,67,9.6,,1010.7,
2015-10-22,27.1,25,32,,,85,8.9,,1012.3,
2015-10-23,26.6,24,32,,,84,9.2,,1013,
2015-10-24,26.8,23,31,,,88,9.3,,1014.1,
2015-10-25,26.9,23,31,,,,7.4,,,
2015-10-26,27.5,23,31,,,,7.4,,,
2015-10-27,27.9,24,32,,,,8.1,,1014.3,
2015-10-28,28.4,24,33,,,121,12.8,,1014.4,
2015-10-29,28.2,25,33,,,122,13,,1014.9,
2015-10-30,,,,,,,,,,
2015-10-31,,,,,,,,,,
2015-11-01,,,,,,,,,,
2015-11-02,23,,,,,,,,,
2015-11-03,23.9,21,27,,,,7.5,,,
2015-11-04,25.2,,,,,,,,,
2015-11-05,25.7,24,28,,,,6,,1014.4,
2015-11-06,27.1,24,31,,,,9.2,,,
2015-11-07,25.4,23,30,,,,7.4,,1014,
2015-11-08,25.6,24,28,,,66,8.1,,,
2015-11-09,25.4,25,27,,,,8,,1014.7,
2015-11-10,25.4,24,28,,,77,11.1,,1013.7,
2015-11-11,26.3,24,29,,,93,12.3,,1013,
2015-11-12,26.3,22,32,,,117,15.7,,1013,
2015-11-13,21.6,20,24,,,51,16.9,,1014.3,
2015-11-14,22.2,21,23,,,65,11.4,,,
2015-11-15,26.6,22,31,,,102,13.6,,1010.8,
2015-11-16,28.4,25,33,,,141,15.5,,1008.8,
2015-11-17,28.9,25,34,,,139,11.9,,1009.6,
2015-11-18,28,25,32,,,143,11.4,,1013.3,
2015-11-19,27.3,25,30,,,102,12,,1014.5,
2015-11-20,24.3,23,29,,,78,11.7,,1014.5,
2015-11-21,24.1,22,27,,,60,10,,1015.5,
2015-11-22,25.6,23,29,,,65,8.4,,1015.9,
2015-11-23,25.8,23,29,,,55,9.2,,1015.4,
2015-11-24,24.6,23,27,,,63,7.2,,1014.5,
2015-11-25,19.9,17,25,,,55,15.8,,1017.3,
2015-11-26,17.7,15,19,,,22,12,,1021.7,
2015-11-27,19.4,17,21,,,47,8.6,,1020.5,
2015-11-28,20.1,19,21,,,,6,,1020.6,
2015-11-29,20.9,20,22,,,358,8.3,,1020.8,
2015-11-30,21.3,20,23,,,56,9.2,,1017.5,
2015-12-01,25.1,21,29,,,110,12.5,,1013.6,
2015-12-02,25.1,23,30,,,109,8.8,,1014.3,
2015-12-03,19.7,19,22,,,55,17.4,,1018.2,
2015-12-04,15.9,16,19,,,30,13.1,,,
2015-12-05,16.3,15,18,,,31,9.8,,1019.9,
2015-12-06,16.9,14,22,,,30,10,,1022.8,
2015-12-07,17.1,12,22,,,,7.9,,1023.4,
2015-12-08,16.6,14,18,,,62,12.1,,1021.7,
2015-12-09,18.6,15,21,,,33,7.9,,1017.5,
2015-12-10,18.7,17,21,,,42,9.2,,,
2015-12-11,18.9,17,21,,,65,8.2,,1014.4,
2015-12-12,20.3,18,23,,,31,6.6,,1011.8,
2015-12-13,23.6,20,28,,,278,8.1,,1012.7,
2015-12-14,19.7,19,24,,,59,17.1,,1015.5,
2015-12-15,16.9,17,19,,,38,16.4,,1019.7,
2015-12-16,14.4,13,17,,,4,16.5,,1025.3,
2015-12-17,15,14,17,,,,11.1,,1026.6,
2015-12-18,14.9,13,16,,,,7.8,,1024.9,
2015-12-19,16.4,14,18,,,350,7,,1024,
2015-12-20,17.8,16,21,,,21,5.6,,1021.7,
2015-12-21,19.8,16,23,,,51,5.5,,1019.6,
2015-12-22,20.9,18,24,,,97,6.9,,1018.6,
2015-12-23,21.7,19,23,,,91,8,,1015.1,
2015-12-24,22.8,21,26,,,,6,,,
2015-12-25,15.8,13,22,,,31,17.2,,,
2015-12-26,14.6,13,15,,,14,6.5,,1021.2,
2015-12-27,17.1,15,18,,,,6.5,,,
2015-12-28,17.4,17,19,,,16,8.2,,1025,
2015-12-29,15.4,15,16,,,23,10.9,,,
2015-12-30,15.6,14,17,,,19,12.6,,1025.8,
2015-12-31,16.9,15,20,,,25,11.7,,1027,
2016-01-01,17.7,15,19,,,54,7,,1025.3,
2016-01-02,19.5,17,23,,,,6.6,,1021.7,
2016-01-03,20.8,16,25,,,217,6.8,,1018,
2016-01-04,21.4,18,25,,,108,7.6,,,
2016-01-05,21.8,19,26,,,81,8,,1014.9,
2016-01-06,22.4,20,26,,,98,9.9,,1017.1,
2016-01-07,21.3,20,25,,,126,12.7,,1018.5,
2016-01-08,21.3,19,24,,,103,14.3,,1017.1,
2016-01-09,21.7,20,24,,,113,18.1,,1014.8,
2016-01-10,24.4,21,29,,,136,11,,1012,
2016-01-11,20,18,24,,,69,17.3,,,
2016-01-12,17.4,16,19,,,66,13.8,,1018.1,
2016-01-13,17.1,16,18,,,44,12.5,,1018.1,
2016-01-14,16,16,17,,,41,10,,1015.8,
2016-01-15,15.6,15,18,,,52,14.1,,1013.3,
2016-01-16,16.4,14,17,,,42,9.2,,,
2016-01-17,19.4,17,23,,,5,9.9,,,
2016-01-18,18.1,15,20,,,90,13.5,,1015.5,
2016-01-19,16.9,16,18,,,53,10.8,,,
2016-01-20,17.5,16,18,,,,6.8,,1017.2,
2016-01-21,17.9,17,20,,,21,6.5,,,
2016-01-22,14.7,14,17,,,62,16.2,,1017.7,
2016-01-23,9.2,8,14,,,38,22.5,,1028.8,
2016-01-24,7.3,6,8,,,18,13.3,,1037.5,
2016-01-25,9.1,8,12,,,339,7.1,,1033,
2016-01-26,7.1,7,9,,,,8.4,,,
2016-01-27,10.7,7,12,,,,5.1,,,
2016-01-28,13.4,11,15,,,,5.4,,,
2016-01-29,16.3,14,19,,,,6.6,,,
2016-01-30,15,14,16,,,37,11,,,
2016-01-31,15.4,14,17,,,26,10.2,,1016.7,
2016-02-01,13.8,13,16,,,33,17.8,,1022.9,
2016-02-02,13.1,12,16,,,45,13.5,,1024.9,
2016-02-03,13.3,11,15,,,68,10.6,,1022.2,
2016-02-04,12.7,12,14,,,17,11.3,,1022.8,
2016-02-05,15,13,16,,,345,8.7,,1023.5,
2016-02-06,15.2,13,20,,,29,14.2,,1027.3,
2016-02-07,14.8,9,21,,,19,6.1,,1027.3,
2016-02-08,14.9,9,21,,,,6.1,,1023.2,
2016-02-09,16.4,9,22,,,104,8.9,,1018.9,
2016-02-10,18.4,13,22,,,97,10.3,,1014.2,
2016-02-11,20.4,18,25,,,122,11,,1010.8,
2016-02-12,22.1,19,28,,,107,9.6,,1008.4,
2016-02-13,24.2,17,33,,,72,7.7,,1008,
2016-02-14,22.3,18,30,,,59,15,,1011.6,
2016-02-15,14.5,13,19,,,48,20.9,,1024,
2016-02-16,14.4,12,16,,,17,11.7,,1025.4,
2016-02-17,15.6,14,17,,,33,6.9,,1023.3,
2016-02-18,16.8,14,18,,,288,7,,1020.5,
2016-02-19,16.9,15,18,,,357,9.6,,1020.3,
2016-02-20,18.1,16,21,,,14,9.2,,1024,
2016-02-21,18.4,15,22,,,117,13.3,,1018,
2016-02-22,18.3,15,20,,,50,9.9,,1018.5,
2016-02-23,15.8,15,18,,,32,17.2,,1022.2,
2016-02-24,13.4,12,16,,,27,13.6,,1028.7,
2016-02-25,14.1,12,15,,,14,11.4,,1030.1,
2016-02-26,13.6,12,15,,,343,10,,1029.5,
2016-02-27,15.2,11,18,,,310,8.9,,1025.7,
2016-02-28,17.6,14,23,,,,5.6,,1024.1,
2016-02-29,19.2,12,27,,,,6,,,
2016-03-01,19.6,12,26,,,,10.1,,1022.1,
2016-03-02,20.3,15,24,,,,10.5,,1020.7,
2016-03-03,20.3,19,23,,,139,13.5,,1018.4,
2016-03-04,20.3,18,22,,,132,16,,1015.3,
2016-03-05,19.7,19,20,,,110,8.9,,1015.4,
2016-03-06,20.9,19,22,,,,7.7,,1014.7,
2016-03-07,21.1,19,23,,,115,14.4,,1010.8,
2016-03-08,22.1,21,24,,,107,10.5,,1008.5,
2016-03-09,23.2,21,26,,,109,11.3,,1008.2,
2016-03-10,18.6,17,22,,,80,18.8,,1016.9,
2016-03-11,15.8,15,18,,,97,15.9,,1020.9,
2016-03-12,15.3,14,16,,,126,12.6,,1015.1,
2016-03-13,17.4,15,21,,,8,9.9,,1015,
2016-03-14,18.8,16,22,,,74,10.2,,1017.2,
2016-03-15,18.6,16,20,,,114,10.5,,1013.9,
2016-03-16,19.3,18,21,,,121,8.4,,1011.2,
2016-03-17,20.9,19,22,,,98,6.4,,1010,
2016-03-18,22.7,20,25,,,,7.7,,1008.9,
2016-03-19,22.6,22,23,,,176,5.5,,1009.7,
2016-03-20,23.6,22,26,,,119,10.9,,1009,
2016-03-21,23.1,22,24,,,122,10.4,,,
2016-03-22,23.1,22,24,,,,8.1,,1008.3,
2016-03-23,22.7,22,27,,,76,8.9,,1010.4,
2016-03-24,17.1,16,22,,,26,16.5,,1020,
2016-03-25,18.3,16,22,,,97,10.8,,1024,
2016-03-26,18.6,16,20,,,121,10.7,,1022.9,
2016-03-27,18.4,17,20,,,348,6.2,,1023.8,
2016-03-28,18.5,17,21,,,58,9.8,,1021.1,
2016-03-29,19.4,17,21,,,80,9.8,,1018.5,
2016-03-30,20.7,19,22,,,109,7.7,,1016.5,
2016-03-31,21.1,20,22,,,130,8,,1014.4,
2016-04-01,21.6,20,23,,,102,8.7,,1011.6,
2016-04-02,22.6,21,23,,,118,9.7,,,
2016-04-03,23.9,22,27,,,116,13.2,,,
2016-04-04,24.9,23,28,,,109,12.5,,,
2016-04-05,24.4,23,26,,,122,14.9,,1008,
2016-04-06,23.8,23,25,,,115,13.2,,1008.3,
2016-04-07,24.5,23,27,,,98,11.4,,1009.3,
2016-04-08,24.1,23,26,,,106,10.7,,1010.8,
2016-04-09,24.4,21,27,,,120,15.7,,1008.8,
2016-04-10,25.9,23,30,,,108,12.4,,1005,
2016-04-11,26.6,24,29,,,89,12.2,,1006.9,
2016-04-12,26.4,25,29,,,130,13.9,,1003.5,
2016-04-13,26.8,24,30,,,,9.4,,1002.1,
2016-04-14,27.2,24,30,,,112,8.7,,1004.3,
2016-04-15,26.8,25,29,,,95,12,,1005.2,
2016-04-16,27.4,25,31,,,98,11.2,,1005.8,
2016-04-17,24.9,26,28,,,110,14.3,,1007.9,
2016-04-18,22.8,20,26,,,30,12.2,,1014.5,
2016-04-19,24.1,21,26,,,133,13.8,,1012.4,
2016-04-20,24.2,21,27,,,110,12.9,,1011,
2016-04-21,24.6,23,26,,,106,11,,1010,
2016-04-22,22.1,21,24,,,78,14.4,,1007.1,
2016-04-23,25.7,21,29,,,88,12.8,,1004.8,
2016-04-24,25.7,23,30,,,107,11.4,,1006,
2016-04-25,26.9,23,31,,,95,12,,1006.5,
2016-04-26,28.3,24,32,,,93,13.7,,1006,
2016-04-27,27.4,26,29,,,94,13.1,,1007.8,
2016-04-28,27.9,26,31,,,125,9.2,,1009.2,
2016-04-29,25.6,25,28,,,102,8,,1010.9,
2016-04-30,26.7,24,31,,,127,11.8,,1007.5,
2016-05-01,27.4,24,31,,,104,14.1,,1006.2,
2016-05-02,28.3,25,32,,,107,12.2,,1006.4,
2016-05-03,28.5,26,32,,,93,15,,1008.2,
2016-05-04,28.9,26,32,,,134,15.6,,1007.3,
2016-05-05,29.2,27,34,,,109,17.6,,,
2016-05-06,29.7,27,34,,,100,16.5,,1004.9,
2016-05-07,29.3,27,33,,,110,18.4,,1005.3,
2016-05-08,29,27,32,,,115,17.7,,1006.9,
2016-05-09,29.3,28,33,,,116,15.7,,1005.9,
2016-05-10,26.9,23,30,,,,10,,1008.5,
2016-05-11,28.3,26,31,,,121,9,,1007.2,
2016-05-12,27.3,25,29,,,85,11.9,,1005.5,
2016-05-13,27.3,25,30,,,108,16.6,,1008.8,
2016-05-14,28.1,25,32,,,129,16.9,,1010.8,
2016-05-15,26.7,24,32,,,62,14.3,,1012.2,
2016-05-16,26.4,23,30,,,11,12,,974.6,
2016-05-17,26.5,22,30,,,106,15.9,,1009.7,
2016-05-18,28,23,32,,,106,13.8,,1008,
2016-05-19,29.4,27,33,,,124,16.6,,1004.8,
2016-05-20,29.6,27,35,,,66,10.8,,1002.6,
2016-05-21,29.3,26,33,,,311,9.8,,1007,
2016-05-22,27.6,27,30,,,92,9.4,,1008.1,
2016-05-23,28.4,26,31,,,113,11.2,,1007.3,
2016-05-24,24.7,24,27,,,57,14.5,,1005.5,
2016-05-25,27.7,23,31,,,69,11.8,,1003.5,
2016-05-26,28.9,27,33,,,113,16.3,,1003.4,
2016-05-27,28.6,26,33,,,114,12.4,,1003.5,
2016-05-28,28.9,26,35,,,92,10.2,,1002.8,
2016-05-29,28.8,26,33,,,80,10.3,,1004.1,
2016-05-30,28.1,26,30,,,31,7.9,,1005.8,
2016-05-31,31.3,27,36,,,135,13.6,,1005.7,
